text,label
"Subject: Congratulations! You've Been Selected
Your recent payment of $199 could not be processed. Please update your billing information immediately by clicking here: http://claim-your-prize-now.info/redeem to avoid service interruption.",1
"Congratulations! You have won a $99 cash prize in our monthly giveaway. To claim your reward, simply confirm your details at http://appleid-locked-support.com/unlock before the offer expires. Final warning.",1
"Subject: You Have Won a Prize! Claim Now
IT Support: Your mailbox has exceeded its storage limit. Click http://bit.ly/3xUrgentVerify and log in with your current password to increase your quota immediately or your emails will be deleted. Confirm your details.",1
"Hello John, your order #4705 has shipped and should arrive within 3-5 business days. You can track it from your account dashboard. Thanks for shopping with us!",0
"Subject: Congratulations! You've Been Selected
Your package could not be delivered due to an incomplete address. Please confirm your shipping details and pay a small redelivery fee of $250 at http://appleid-locked-support.com/unlock to receive your item. Failure to respond will result in.",1
"Subject: Your Flight Itinerary
Hi Fatima, just confirming our call is still on for tomorrow at 10 AM. I'll send over the agenda beforehand so we can make the most of the time.",0
"Hi David, sharing the slides from today's presentation in case you want to review them again. Happy to answer any questions before the next session.",0
"Subject: Lunch Plans This Week?
Hi John, thanks for jumping on the call yesterday. I've summarized the key decisions in the shared doc. Let me know if I missed anything.",0
"Hi Sam, attached is the monthly newsletter with updates from the team, upcoming events, and a few articles we thought you'd enjoy. Have a great read!",0
"Subject: Your Order Has Shipped
Hi John, please find attached invoice #2785 for last month's services. Let us know if you have any questions about the charges. Best regards, Lisa",0
"Subject: Final Notice: Your Package Could Not Be Delivered
Your package could not be delivered due to an incomplete address. Please confirm your shipping details and pay a small redelivery fee of $1000 at http://bit.ly/3xUrgentVerify to receive your item.",1
"Subject: Confirm Your Bank Details Immediately
Congratulations! You have won a $1000 cash prize in our monthly giveaway. To claim your reward, simply confirm your details at http://amaz0n-delivery-issue.com/track before the offer expires. Your account will be suspended.",1
"Subject: Final Notice: Your Package Could Not Be Delivered
We could not verify your recent transaction of $49. To avoid having your card suspended, please log in and confirm your identity at http://secure-update-account.com/verify within 24 hours. Unusual activity detected.",1
"Subject: Monthly Newsletter - July Edition
Hi David, attached is the monthly newsletter with updates from the team, upcoming events, and a few articles we thought you'd enjoy. Have a great read!",0
"Hi John, please find attached invoice #3907 for last month's services. Let us know if you have any questions about the charges. Best regards, Michael",0
"Subject: Lunch Plans This Week?
Hello Fatima, your order #5072 has shipped and should arrive within 3-5 business days. You can track it from your account dashboard. Thanks for shopping with us!",0
"Hi Anika, attached is the monthly newsletter with updates from the team, upcoming events, and a few articles we thought you'd enjoy. Have a great read!",0
"Subject: Urgent: Your Account Will Be Suspended
Your package could not be delivered due to an incomplete address. Please confirm your shipping details and pay a small redelivery fee of $199 at http://appleid-locked-support.com/unlock to receive your item. Confirm your details.",1
Your recent payment of $99 could not be processed. Please update your billing information immediately by clicking here: http://appleid-locked-support.com/unlock to avoid service interruption.,1
"Subject: Action Required: Verify Your Identity Now
We noticed a login attempt from a new device. If this wasn't you, secure your account now by verifying your password at http://paypal-account-verify.support/confirm. Failure to act within 12 hours will result in account lock.",1
"Hi Sam, thanks for your patience while we looked into this. The issue has been resolved and everything should be working normally now. Reach out if you notice anything else.",0
"Congratulations! You have won a $500 cash prize in our monthly giveaway. To claim your reward, simply confirm your details at http://claim-your-prize-now.info/redeem before the offer expires.",1
"Subject: Confirm Your Bank Details Immediately
Congratulations! You have been selected to receive a $1000 gift card. To claim your prize, please confirm your personal details here: http://claim-your-prize-now.info/redeem",1
"Subject: Urgent: Your Account Will Be Suspended
This is your final notice. Your account will be closed permanently unless you verify your information within 24 hours: http://appleid-locked-support.com/unlock. Failure to comply may result in legal action. Confirm your details.",1
"Subject: Weekly Progress Report
Hi John, thanks for your patience while we looked into this. The issue has been resolved and everything should be working normally now. Reach out if you notice anything else.",0
"Subject: Weekly Progress Report
Hey Anika, want to grab lunch on Thursday? There's a new place near the office I've been wanting to try. Let me know!",0
"Subject: Action Required: Verify Your Identity Now
We noticed a login attempt from a new device. If this wasn't you, secure your account now by verifying your password at http://paypal-account-verify.support/confirm. Failure to act within 12 hours will result in account lock. Limited time offer.",1
"We noticed a login attempt from a new device. If this wasn't you, secure your account now by verifying your password at http://paypal-account-verify.support/confirm. Failure to act within 12 hours will result in account lock. Final warning.",1
"Subject: Confirm Your Bank Details Immediately
This is your final notice. Your account will be closed permanently unless you verify your information within 24 hours: http://claim-your-prize-now.info/redeem. Failure to comply may result in legal action.",1
IT Support: Your mailbox has exceeded its storage limit. Click http://paypal-account-verify.support/confirm and log in with your current password to increase your quota immediately or your emails will be deleted.,1
"Hi John, please find attached invoice #6277 for last month's services. Let us know if you have any questions about the charges. Best regards, the Ops team",0
"Subject: Update Your Password to Avoid Suspension
Your cloud storage account is almost full. Upgrade now at http://192.168.44.21/login.php and enter your login credentials to avoid losing access to your files permanently.",1
"Hi Maria, thanks for your patience while we looked into this. The issue has been resolved and everything should be working normally now. Reach out if you notice anything else.",0
"Subject: Action Required: Verify Your Identity Now
We could not verify your recent transaction of $99. To avoid having your card suspended, please log in and confirm your identity at http://amaz0n-delivery-issue.com/track within 24 hours. Confirm your details.",1
"Subject: Update Your Password to Avoid Suspension
IT Support: Your mailbox has exceeded its storage limit. Click http://amaz0n-delivery-issue.com/track and log in with your current password to increase your quota immediately or your emails will be deleted. Immediate action required.",1
"Subject: Your Payment Failed - Update Billing Info
We noticed a login attempt from a new device. If this wasn't you, secure your account now by verifying your password at http://paypal-account-verify.support/confirm. Failure to act within 12 hours will result in account lock.",1
"We could not verify your recent transaction of $1000. To avoid having your card suspended, please log in and confirm your identity at http://appleid-locked-support.com/unlock within 24 hours.",1
"Congratulations! You have won a $49 cash prize in our monthly giveaway. To claim your reward, simply confirm your details at http://amaz0n-delivery-issue.com/track before the offer expires.",1
"Subject: Your Order Has Shipped
Hi Fatima, attached is the monthly newsletter with updates from the team, upcoming events, and a few articles we thought you'd enjoy. Have a great read!",0
"Attention: unusual activity has been detected on your account from a new location. Please act now and confirm it was you at http://appleid-locked-support.com/unlock, or your account access will be restricted.",1
"Hi Anika, please find attached invoice #7342 for last month's services. Let us know if you have any questions about the charges. Best regards, Sarah",0
"Hi John, please find attached invoice #5781 for last month's services. Let us know if you have any questions about the charges. Best regards, the Ops team",0
"Subject: Urgent: Your Account Will Be Suspended
Your cloud storage account is almost full. Upgrade now at http://paypal-account-verify.support/confirm and enter your login credentials to avoid losing access to your files permanently. Failure to respond will result in.",1
"Subject: You Have Won a Prize! Claim Now
We noticed a login attempt from a new device. If this wasn't you, secure your account now by verifying your password at http://192.168.44.21/login.php. Failure to act within 12 hours will result in account lock. Act now.",1
"Hi Sam, attached is your flight itinerary for the trip on the 15th. Departure is at 9:40 AM. Let me know if you need the hotel confirmation as well.",0
"Hello Anika, your order #5480 has shipped and should arrive within 3-5 business days. You can track it from your account dashboard. Thanks for shopping with us!",0
"Hi Maria, attached is the monthly newsletter with updates from the team, upcoming events, and a few articles we thought you'd enjoy. Have a great read!",0
"Subject: Notes from Yesterday's Call
Hi Anika, sharing the slides from today's presentation in case you want to review them again. Happy to answer any questions before the next session.",0
"Subject: Reminder: Project Deadline Next Friday
Hey David, want to grab lunch on Thursday? There's a new place near the office I've been wanting to try. Let me know!",0
"Subject: Congratulations! You've Been Selected
Dear Customer, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be permanently suspended. http://bit.ly/3xUrgentVerify Limited time offer.",1
"Subject: Reminder: Project Deadline Next Friday
Hi David, sharing the slides from today's presentation in case you want to review them again. Happy to answer any questions before the next session.",0
"Hi Maria, sharing the slides from today's presentation in case you want to review them again. Happy to answer any questions before the next session.",0
Your cloud storage account is almost full. Upgrade now at http://bank-security-check.net/login and enter your login credentials to avoid losing access to your files permanently.,1
"Hi John, attached is your flight itinerary for the trip on the 15th. Departure is at 9:40 AM. Let me know if you need the hotel confirmation as well.",0
"Hi Wei, congrats on finishing the certification! Let the HR team know if you'd like to add it to your internal profile.",0
"Subject: You Have Won a Prize! Claim Now
Dear user, our records show your subscription has expired. Renew now at http://claim-your-prize-now.info/redeem using your card details to avoid losing access to all your saved files. Click here immediately.",1
"Subject: Final Notice: Your Package Could Not Be Delivered
We noticed a login attempt from a new device. If this wasn't you, secure your account now by verifying your password at http://paypal-account-verify.support/confirm. Failure to act within 12 hours will result in account lock. Failure to respond will result in.",1
"Subject: Action Required: Verify Your Identity Now
Congratulations! You have been selected to receive a $49 gift card. To claim your prize, please confirm your personal details here: http://192.168.44.21/login.php",1
"Subject: Your Payment Failed - Update Billing Info
Congratulations! You have won a $99 cash prize in our monthly giveaway. To claim your reward, simply confirm your details at http://secure-update-account.com/verify before the offer expires.",1
"Subject: Weekly Progress Report
Hey John, want to grab lunch on Thursday? There's a new place near the office I've been wanting to try. Let me know!",0
"Subject: Your Order Has Shipped
Hello Sam, your order #7151 has shipped and should arrive within 3-5 business days. You can track it from your account dashboard. Thanks for shopping with us!",0
Your recent payment of $99 could not be processed. Please update your billing information immediately by clicking here: http://claim-your-prize-now.info/redeem to avoid service interruption.,1
"Subject: Security Alert: Unusual Sign-in Activity Detected
Congratulations! You have been selected to receive a $1000 gift card. To claim your prize, please confirm your personal details here: http://secure-update-account.com/verify Confirm your details.",1
"Subject: Action Required: Verify Your Identity Now
Dear user, our records show your subscription has expired. Renew now at http://amaz0n-delivery-issue.com/track using your card details to avoid losing access to all your saved files.",1
"Subject: Notes from Yesterday's Call
Hi Chris, thanks for jumping on the call yesterday. I've summarized the key decisions in the shared doc. Let me know if I missed anything.",0
"Hi John, here's the weekly progress report. Overall things are on track, with two minor blockers noted in the doc. Let's discuss in standup tomorrow.",0
Your package could not be delivered due to an incomplete address. Please confirm your shipping details and pay a small redelivery fee of $500 at http://claim-your-prize-now.info/redeem to receive your item. Final warning.,1
"Subject: Monthly Newsletter - July Edition
Hi Maria, please find attached invoice #1699 for last month's services. Let us know if you have any questions about the charges. Best regards, the HR team",0
"Congratulations! You have been selected to receive a $1000 gift card. To claim your prize, please confirm your personal details here: http://paypal-account-verify.support/confirm",1
"Hi John, attached is your flight itinerary for the trip on the 15th. Departure is at 9:40 AM. Let me know if you need the hotel confirmation as well.",0
"Subject: Monthly Newsletter - July Edition
Hi Chris, just a reminder that our meeting has been moved to 3 PM today in the main conference room. Let me know if that doesn't work for you. Thanks, the Ops team",0
"Subject: Welcome to the Team!
Hi Sam, attached is your flight itinerary for the trip on the 15th. Departure is at 9:40 AM. Let me know if you need the hotel confirmation as well.",0
"We noticed a login attempt from a new device. If this wasn't you, secure your account now by verifying your password at http://amaz0n-delivery-issue.com/track. Failure to act within 12 hours will result in account lock. Unusual activity detected.",1
Your cloud storage account is almost full. Upgrade now at http://bit.ly/3xUrgentVerify and enter your login credentials to avoid losing access to your files permanently. Act now.,1
"Welcome aboard, Priya! We're excited to have you join the team. Your manager Michael will reach out shortly to set up your onboarding schedule.",0
"Subject: Monthly Newsletter - July Edition
Hi Alex, congrats on finishing the certification! Let the Ops team know if you'd like to add it to your internal profile.",0
"Subject: Invoice #4521 for Your Records
Hi David, attached is your flight itinerary for the trip on the 15th. Departure is at 9:40 AM. Let me know if you need the hotel confirmation as well.",0
"Welcome aboard, Maria! We're excited to have you join the team. Your manager Sarah will reach out shortly to set up your onboarding schedule.",0
"Congratulations! You have been selected to receive a $99 gift card. To claim your prize, please confirm your personal details here: http://secure-update-account.com/verify Verify your identity.",1
"Dear Customer, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be permanently suspended. http://appleid-locked-support.com/unlock",1
This is your final notice. Your account will be closed permanently unless you verify your information within 24 hours: http://192.168.44.21/login.php. Failure to comply may result in legal action.,1
"Hello Maria, your order #8723 has shipped and should arrive within 3-5 business days. You can track it from your account dashboard. Thanks for shopping with us!",0
"Welcome aboard, John! We're excited to have you join the team. Your manager the HR team will reach out shortly to set up your onboarding schedule.",0
"Welcome aboard, David! We're excited to have you join the team. Your manager the Ops team will reach out shortly to set up your onboarding schedule.",0
"Attention: unusual activity has been detected on your account from a new location. Please act now and confirm it was you at http://bit.ly/3xUrgentVerify, or your account access will be restricted. Verify your identity.",1
"Subject: Notes from Yesterday's Call
Hi Fatima, thanks for your patience while we looked into this. The issue has been resolved and everything should be working normally now. Reach out if you notice anything else.",0
"Hi Sam, please find attached invoice #3750 for last month's services. Let us know if you have any questions about the charges. Best regards, Michael",0
"We noticed a login attempt from a new device. If this wasn't you, secure your account now by verifying your password at http://secure-update-account.com/verify. Failure to act within 12 hours will result in account lock.",1
Your package could not be delivered due to an incomplete address. Please confirm your shipping details and pay a small redelivery fee of $199 at http://bank-security-check.net/login to receive your item. Failure to respond will result in.,1
"Hi Maria, attached is the monthly newsletter with updates from the team, upcoming events, and a few articles we thought you'd enjoy. Have a great read!",0
"Attention: unusual activity has been detected on your account from a new location. Please act now and confirm it was you at http://paypal-account-verify.support/confirm, or your account access will be restricted.",1
"Subject: You Have Won a Prize! Claim Now
Congratulations! You have won a $199 cash prize in our monthly giveaway. To claim your reward, simply confirm your details at http://bit.ly/3xUrgentVerify before the offer expires. Immediate action required.",1
"Dear user, our records show your subscription has expired. Renew now at http://claim-your-prize-now.info/redeem using your card details to avoid losing access to all your saved files.",1
"Hi Maria, sharing the slides from today's presentation in case you want to review them again. Happy to answer any questions before the next session.",0
"Subject: Final Notice: Your Package Could Not Be Delivered
We could not verify your recent transaction of $500. To avoid having your card suspended, please log in and confirm your identity at http://bank-security-check.net/login within 24 hours.",1
"Subject: Security Alert: Unusual Sign-in Activity Detected
Your package could not be delivered due to an incomplete address. Please confirm your shipping details and pay a small redelivery fee of $99 at http://paypal-account-verify.support/confirm to receive your item.",1
"Hi John, sharing the slides from today's presentation in case you want to review them again. Happy to answer any questions before the next session.",0
This is your final notice. Your account will be closed permanently unless you verify your information within 24 hours: http://192.168.44.21/login.php. Failure to comply may result in legal action. Unusual activity detected.,1
"Subject: Action Required: Verify Your Identity Now
We noticed a login attempt from a new device. If this wasn't you, secure your account now by verifying your password at http://bank-security-check.net/login. Failure to act within 12 hours will result in account lock. Limited time offer.",1
"Subject: Invoice #4521 for Your Records
Hi Alex, just a reminder that our meeting has been moved to 3 PM today in the main conference room. Let me know if that doesn't work for you. Thanks, Lisa",0
"Subject: Invoice #4521 for Your Records
Hi Anika, congrats on finishing the certification! Let Michael know if you'd like to add it to your internal profile.",0
"Subject: Monthly Newsletter - July Edition
Hello Alex, your order #4641 has shipped and should arrive within 3-5 business days. You can track it from your account dashboard. Thanks for shopping with us!",0
"Dear user, our records show your subscription has expired. Renew now at http://appleid-locked-support.com/unlock using your card details to avoid losing access to all your saved files.",1
"Subject: Your Flight Itinerary
Hi Sam, just confirming our call is still on for tomorrow at 10 AM. I'll send over the agenda beforehand so we can make the most of the time.",0
"Subject: Urgent: Your Account Will Be Suspended
Your package could not be delivered due to an incomplete address. Please confirm your shipping details and pay a small redelivery fee of $49 at http://bit.ly/3xUrgentVerify to receive your item. Confirm your details.",1
"Hi Priya, thanks for your patience while we looked into this. The issue has been resolved and everything should be working normally now. Reach out if you notice anything else.",0
"Subject: Welcome to the Team!
Hi Fatima, congrats on finishing the certification! Let Sarah know if you'd like to add it to your internal profile.",0
"Subject: Confirm Your Bank Details Immediately
We noticed a login attempt from a new device. If this wasn't you, secure your account now by verifying your password at http://paypal-account-verify.support/confirm. Failure to act within 12 hours will result in account lock. Click here immediately.",1
"Hi Alex, thanks for your patience while we looked into this. The issue has been resolved and everything should be working normally now. Reach out if you notice anything else.",0
"Subject: Action Required: Verify Your Identity Now
We noticed a login attempt from a new device. If this wasn't you, secure your account now by verifying your password at http://paypal-account-verify.support/confirm. Failure to act within 12 hours will result in account lock.",1
"Hi Sam, congrats on finishing the certification! Let Sarah know if you'd like to add it to your internal profile.",0
"Hi Chris, just confirming our call is still on for tomorrow at 10 AM. I'll send over the agenda beforehand so we can make the most of the time.",0
"Hi Fatima, attached is the monthly newsletter with updates from the team, upcoming events, and a few articles we thought you'd enjoy. Have a great read!",0
"Subject: Notes from Yesterday's Call
Hi Alex, attached is your flight itinerary for the trip on the 15th. Departure is at 9:40 AM. Let me know if you need the hotel confirmation as well.",0
"Dear user, our records show your subscription has expired. Renew now at http://claim-your-prize-now.info/redeem using your card details to avoid losing access to all your saved files. Act now.",1
"Congratulations! You have won a $250 cash prize in our monthly giveaway. To claim your reward, simply confirm your details at http://bit.ly/3xUrgentVerify before the offer expires. Act now.",1
"Hi Priya, just confirming our call is still on for tomorrow at 10 AM. I'll send over the agenda beforehand so we can make the most of the time.",0
"Subject: Your Account Has Been Locked
Your cloud storage account is almost full. Upgrade now at http://appleid-locked-support.com/unlock and enter your login credentials to avoid losing access to your files permanently.",1
"Hi Priya, just confirming our call is still on for tomorrow at 10 AM. I'll send over the agenda beforehand so we can make the most of the time.",0
Your recent payment of $250 could not be processed. Please update your billing information immediately by clicking here: http://claim-your-prize-now.info/redeem to avoid service interruption.,1
"Subject: Monthly Newsletter - July Edition
Hi Chris, attached is your flight itinerary for the trip on the 15th. Departure is at 9:40 AM. Let me know if you need the hotel confirmation as well.",0
"Subject: Reminder: Project Deadline Next Friday
Hey Anika, want to grab lunch on Thursday? There's a new place near the office I've been wanting to try. Let me know!",0
"Subject: Notes from Yesterday's Call
Welcome aboard, Alex! We're excited to have you join the team. Your manager Support Team will reach out shortly to set up your onboarding schedule.",0
This is your final notice. Your account will be closed permanently unless you verify your information within 24 hours: http://paypal-account-verify.support/confirm. Failure to comply may result in legal action.,1
"Hi Chris, thanks for jumping on the call yesterday. I've summarized the key decisions in the shared doc. Let me know if I missed anything.",0
"Hello Maria, your order #8982 has shipped and should arrive within 3-5 business days. You can track it from your account dashboard. Thanks for shopping with us!",0
"Subject: Confirm Your Bank Details Immediately
This is your final notice. Your account will be closed permanently unless you verify your information within 24 hours: http://claim-your-prize-now.info/redeem. Failure to comply may result in legal action. Immediate action required.",1
"Subject: Your Order Has Shipped
Hi Anika, here's the weekly progress report. Overall things are on track, with two minor blockers noted in the doc. Let's discuss in standup tomorrow.",0
"Subject: Security Alert: Unusual Sign-in Activity Detected
Congratulations! You have been selected to receive a $49 gift card. To claim your prize, please confirm your personal details here: http://claim-your-prize-now.info/redeem Final warning.",1
"Subject: Weekly Progress Report
Hello Priya, your order #4633 has shipped and should arrive within 3-5 business days. You can track it from your account dashboard. Thanks for shopping with us!",0
"We noticed a login attempt from a new device. If this wasn't you, secure your account now by verifying your password at http://secure-update-account.com/verify. Failure to act within 12 hours will result in account lock. Unusual activity detected.",1
"Subject: Weekly Progress Report
Hey Priya, want to grab lunch on Thursday? There's a new place near the office I've been wanting to try. Let me know!",0
"Congratulations! You have won a $250 cash prize in our monthly giveaway. To claim your reward, simply confirm your details at http://bank-security-check.net/login before the offer expires. Click here immediately.",1
"Hi Sam, attached is the monthly newsletter with updates from the team, upcoming events, and a few articles we thought you'd enjoy. Have a great read!",0
"Subject: Notes from Yesterday's Call
Hi Alex, just a reminder that our meeting has been moved to 3 PM today in the main conference room. Let me know if that doesn't work for you. Thanks, Sarah",0
"Subject: Weekly Progress Report
Hello Wei, your order #4209 has shipped and should arrive within 3-5 business days. You can track it from your account dashboard. Thanks for shopping with us!",0
"Hi Anika, thanks for your patience while we looked into this. The issue has been resolved and everything should be working normally now. Reach out if you notice anything else.",0
"Subject: Congratulations! You've Been Selected
Dear user, our records show your subscription has expired. Renew now at http://bit.ly/3xUrgentVerify using your card details to avoid losing access to all your saved files.",1
"Subject: Update Your Password to Avoid Suspension
We noticed a login attempt from a new device. If this wasn't you, secure your account now by verifying your password at http://192.168.44.21/login.php. Failure to act within 12 hours will result in account lock.",1
"Subject: Confirm Your Bank Details Immediately
IT Support: Your mailbox has exceeded its storage limit. Click http://paypal-account-verify.support/confirm and log in with your current password to increase your quota immediately or your emails will be deleted. Final warning.",1
Your cloud storage account is almost full. Upgrade now at http://claim-your-prize-now.info/redeem and enter your login credentials to avoid losing access to your files permanently. Unusual activity detected.,1
"Subject: You Have Won a Prize! Claim Now
Congratulations! You have won a $99 cash prize in our monthly giveaway. To claim your reward, simply confirm your details at http://bit.ly/3xUrgentVerify before the offer expires.",1
"Subject: Welcome to the Team!
Hi Sam, just a reminder that our meeting has been moved to 3 PM today in the main conference room. Let me know if that doesn't work for you. Thanks, Lisa",0
Your cloud storage account is almost full. Upgrade now at http://bit.ly/3xUrgentVerify and enter your login credentials to avoid losing access to your files permanently. Final warning.,1
"Subject: Your Payment Failed - Update Billing Info
Dear Customer, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be permanently suspended. http://claim-your-prize-now.info/redeem",1
"Subject: Final Notice: Your Package Could Not Be Delivered
Your cloud storage account is almost full. Upgrade now at http://secure-update-account.com/verify and enter your login credentials to avoid losing access to your files permanently.",1
"Subject: Final Notice: Your Package Could Not Be Delivered
We could not verify your recent transaction of $49. To avoid having your card suspended, please log in and confirm your identity at http://bank-security-check.net/login within 24 hours. Unusual activity detected.",1
"Congratulations! You have been selected to receive a $199 gift card. To claim your prize, please confirm your personal details here: http://192.168.44.21/login.php",1
"Subject: Congratulations! You've Been Selected
Congratulations! You have been selected to receive a $199 gift card. To claim your prize, please confirm your personal details here: http://bank-security-check.net/login Your account will be suspended.",1
"Subject: Your Payment Failed - Update Billing Info
Congratulations! You have been selected to receive a $1000 gift card. To claim your prize, please confirm your personal details here: http://secure-update-account.com/verify Unusual activity detected.",1
"Subject: Your Account Has Been Locked
We noticed a login attempt from a new device. If this wasn't you, secure your account now by verifying your password at http://bank-security-check.net/login. Failure to act within 12 hours will result in account lock.",1
"Hi Sam, just a reminder that our meeting has been moved to 3 PM today in the main conference room. Let me know if that doesn't work for you. Thanks, the HR team",0
This is your final notice. Your account will be closed permanently unless you verify your information within 24 hours: http://claim-your-prize-now.info/redeem. Failure to comply may result in legal action. Unusual activity detected.,1
"Subject: Welcome to the Team!
Hi Alex, thanks for jumping on the call yesterday. I've summarized the key decisions in the shared doc. Let me know if I missed anything.",0
"Dear Customer, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be permanently suspended. http://appleid-locked-support.com/unlock",1
"We could not verify your recent transaction of $500. To avoid having your card suspended, please log in and confirm your identity at http://claim-your-prize-now.info/redeem within 24 hours. Limited time offer.",1
"Hello Fatima, your order #7510 has shipped and should arrive within 3-5 business days. You can track it from your account dashboard. Thanks for shopping with us!",0
"We noticed a login attempt from a new device. If this wasn't you, secure your account now by verifying your password at http://amaz0n-delivery-issue.com/track. Failure to act within 12 hours will result in account lock.",1
Your cloud storage account is almost full. Upgrade now at http://192.168.44.21/login.php and enter your login credentials to avoid losing access to your files permanently. Limited time offer.,1
"Subject: Your Payment Failed - Update Billing Info
Your package could not be delivered due to an incomplete address. Please confirm your shipping details and pay a small redelivery fee of $500 at http://bank-security-check.net/login to receive your item.",1
"Hello Anika, your order #6916 has shipped and should arrive within 3-5 business days. You can track it from your account dashboard. Thanks for shopping with us!",0
Your cloud storage account is almost full. Upgrade now at http://amaz0n-delivery-issue.com/track and enter your login credentials to avoid losing access to your files permanently.,1
"Subject: Your Order Has Shipped
Hi Alex, just confirming our call is still on for tomorrow at 10 AM. I'll send over the agenda beforehand so we can make the most of the time.",0
"Subject: Security Alert: Unusual Sign-in Activity Detected
Your recent payment of $49 could not be processed. Please update your billing information immediately by clicking here: http://secure-update-account.com/verify to avoid service interruption.",1
"Congratulations! You have been selected to receive a $49 gift card. To claim your prize, please confirm your personal details here: http://bit.ly/3xUrgentVerify Your account will be suspended.",1
"Hi Wei, sharing the slides from today's presentation in case you want to review them again. Happy to answer any questions before the next session.",0
"Subject: Your Flight Itinerary
Hey David, want to grab lunch on Thursday? There's a new place near the office I've been wanting to try. Let me know!",0
"Subject: Security Alert: Unusual Sign-in Activity Detected
Your recent payment of $1000 could not be processed. Please update your billing information immediately by clicking here: http://bit.ly/3xUrgentVerify to avoid service interruption. Verify your identity.",1
"Subject: Action Required: Verify Your Identity Now
Attention: unusual activity has been detected on your account from a new location. Please act now and confirm it was you at http://secure-update-account.com/verify, or your account access will be restricted. Final warning.",1
"Subject: Congratulations! You've Been Selected
Dear user, our records show your subscription has expired. Renew now at http://bank-security-check.net/login using your card details to avoid losing access to all your saved files. Immediate action required.",1
"Subject: Your Payment Failed - Update Billing Info
IT Support: Your mailbox has exceeded its storage limit. Click http://192.168.44.21/login.php and log in with your current password to increase your quota immediately or your emails will be deleted.",1
"Hi Maria, thanks for your patience while we looked into this. The issue has been resolved and everything should be working normally now. Reach out if you notice anything else.",0
"We noticed a login attempt from a new device. If this wasn't you, secure your account now by verifying your password at http://appleid-locked-support.com/unlock. Failure to act within 12 hours will result in account lock.",1
"Hi David, attached is the monthly newsletter with updates from the team, upcoming events, and a few articles we thought you'd enjoy. Have a great read!",0
"Hi John, congrats on finishing the certification! Let Sarah know if you'd like to add it to your internal profile.",0
"We noticed a login attempt from a new device. If this wasn't you, secure your account now by verifying your password at http://192.168.44.21/login.php. Failure to act within 12 hours will result in account lock. Confirm your details.",1
"Subject: Weekly Progress Report
Hi Sam, just confirming our call is still on for tomorrow at 10 AM. I'll send over the agenda beforehand so we can make the most of the time.",0
Your cloud storage account is almost full. Upgrade now at http://appleid-locked-support.com/unlock and enter your login credentials to avoid losing access to your files permanently. Verify your identity.,1
"Congratulations! You have won a $199 cash prize in our monthly giveaway. To claim your reward, simply confirm your details at http://192.168.44.21/login.php before the offer expires. Unusual activity detected.",1
"Hi Fatima, thanks for jumping on the call yesterday. I've summarized the key decisions in the shared doc. Let me know if I missed anything.",0
"Subject: Notes from Yesterday's Call
Hello Alex, your order #3381 has shipped and should arrive within 3-5 business days. You can track it from your account dashboard. Thanks for shopping with us!",0
Your recent payment of $250 could not be processed. Please update your billing information immediately by clicking here: http://bit.ly/3xUrgentVerify to avoid service interruption.,1
"Subject: Notes from Yesterday's Call
Hi Sam, please find attached invoice #7713 for last month's services. Let us know if you have any questions about the charges. Best regards, the Ops team",0
"We could not verify your recent transaction of $1000. To avoid having your card suspended, please log in and confirm your identity at http://claim-your-prize-now.info/redeem within 24 hours.",1
"Subject: Confirm Your Bank Details Immediately
This is your final notice. Your account will be closed permanently unless you verify your information within 24 hours: http://192.168.44.21/login.php. Failure to comply may result in legal action. Your account will be suspended.",1
Your cloud storage account is almost full. Upgrade now at http://paypal-account-verify.support/confirm and enter your login credentials to avoid losing access to your files permanently. Act now.,1
"Subject: You Have Won a Prize! Claim Now
Dear Customer, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be permanently suspended. http://appleid-locked-support.com/unlock Immediate action required.",1
"Hey Priya, quick reminder that the project deliverables are due next Friday. Let me know if you need any help wrapping things up. Cheers, Michael",0
"Subject: Congratulations! You've Been Selected
We noticed a login attempt from a new device. If this wasn't you, secure your account now by verifying your password at http://paypal-account-verify.support/confirm. Failure to act within 12 hours will result in account lock. Act now.",1
"Hey Anika, quick reminder that the project deliverables are due next Friday. Let me know if you need any help wrapping things up. Cheers, Support Team",0
"Subject: Reminder: Project Deadline Next Friday
Hello Sam, your order #2350 has shipped and should arrive within 3-5 business days. You can track it from your account dashboard. Thanks for shopping with us!",0
"Subject: Notes from Yesterday's Call
Hi Maria, congrats on finishing the certification! Let the Ops team know if you'd like to add it to your internal profile.",0
"Subject: Your Flight Itinerary
Hi Priya, just a reminder that our meeting has been moved to 3 PM today in the main conference room. Let me know if that doesn't work for you. Thanks, the HR team",0
"Subject: Urgent: Your Account Will Be Suspended
IT Support: Your mailbox has exceeded its storage limit. Click http://claim-your-prize-now.info/redeem and log in with your current password to increase your quota immediately or your emails will be deleted. Unusual activity detected.",1
"Subject: Lunch Plans This Week?
Hello Fatima, your order #5170 has shipped and should arrive within 3-5 business days. You can track it from your account dashboard. Thanks for shopping with us!",0
